Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
122,Inverse,2.52951476793249,0.6791223628691984,76.5,1.0,0.649542194092827,0.02958016877637129,0.06555274261603379,0.2553248945147679,0.9554347029004298,0,0.5723265451780162,0
123,Two Tits For Tat,2.5271413502109707,0.6608755274261603,77.0,1.0,0.6371265822784811,0.023748945147679286,0.06937974683544303,0.26974472573839664,1.0,0,0.3603751428939845,0
124,Eventual Cycle Hunter,2.4698734177215202,0.9091983122362869,14.0,1.0,0.7459113924050632,0.16328691983122356,0.03528902953586498,0.05551265822784811,0.9974347775548953,0.9841303212429215,0.11596204562559839,0.1325189022398515
125,AdaptorBrief,2.4607911392405075,0.5915379746835443,115.0,0.9869198312236287,0.5397805907172993,0.05175738396624473,0.10954641350210971,0.2989156118143461,0.9731701189078994,0.32764015069858227,0.5263425790578993,0.06511870761729707
126,Second by Tranquilizer,2.43873417721519,0.6479071729957806,82.5,1.0,0.5603691983122363,0.08753797468354434,0.10125527426160344,0.25083755274261593,0.8967913165186489,0.5609273554589604,0.9451202090805375,0.41306854673526
127,First by Nydegger,2.4313396624472574,0.9555611814345991,14.0,1.0,0.7521962025316455,0.2033649789029535,0.03312025316455695,0.01131856540084387,0.9851870317366903,0.9595350898170819,0.7936064336919115,0.6963089492153531
128,Random Hunter,2.3774894514767935,0.9446223628691983,14.0,1.0,0.7444978902953588,0.20012447257383953,0.02281856540084387,0.032559071729957784,0.9953541234416222,0.9833109765202693,0.4104044051487672,0.12298198031897464
129,AdaptorLong,2.347289029535866,0.44145569620253167,109.0,0.9869198312236287,0.32489240506329115,0.1165632911392405,0.19932067510548518,0.3592236286919831,0.9424488079478933,0.015141992408542136,0.014225047471237954,0.32451128857275346
130,UsuallyCooperates,2.3468248945147687,0.9588502109704642,0.0,1.0,0.7317362869198312,0.2271139240506329,0.027559071729957807,0.013590717299578062,0.911731446436776,1.0,1.0,1.0
131,First by Graaskamp: 0.05,2.345685654008439,0.6851540084388186,108.5,1.0,0.5130548523206748,0.17209915611814341,0.12255696202531653,0.19228902953586505,0.9302734919090955,0.7692871362175561,0.8406462304941128,0.344208848607519
132,Cycle Hunter,2.339314345991561,0.9360379746835443,11.0,1.0,0.7276223628691985,0.20841561181434579,0.023919831223628684,0.04004219409282698,0.9931982278889597,0.9750147519477267,0,0
133,Raider,2.3389240506329125,0.41293459915611813,96.0,0.0,0.36063502109704626,0.052299578059071754,0.16774472573839677,0.41932067510548526,0.977714706623657,0.45849829317162627,0.6558362831372111,0.3040879670951117
134,Defector Hunter,2.3358755274261602,0.9888080168776371,0.0,1.0,0.7743945147679326,0.21441350210970458,0.00021518987341772152,0.010976793248945146,1.0,0.9865055688453369,1.0,0
135,Alternator Hunter,2.3212341772151905,0.979535864978903,3.0,1.0,0.7560506329113923,0.2234852320675105,0.008198312236286916,0.012265822784810124,0.9950292397660819,0.9952802359882006,0,0
136,Second by Tester,2.3172151898734183,0.55657805907173,60.5,0.0,0.4776371308016876,0.07894092827004219,0.11093248945147681,0.3324894514767933,0.8695222208357546,0.43122830861255657,1.0,0.3262857122339657
137,Second by Gladstein,2.3151476793248955,0.5556877637130802,61.0,0.0,0.4767362869198311,0.07895147679324904,0.11036919831223631,0.33394303797468355,0.8726471523641496,0.4273328444612622,1.0,0.3068484048794191
138,Hard Prober,2.302194092827004,0.39353586497890297,91.5,0.0,0.3377025316455695,0.05583333333333339,0.17058438818565402,0.4358797468354431,0.880221518136895,0.4425104965822451,0.5078383137017004,0.3534588798826229
139,Cooperator,2.3000316455696206,1.0,0.0,1.0,0.7664324894514769,0.23356751054852312,0.0,0.0,1.0,1.0,0,0
140,Prober 2,2.290675105485233,0.6906540084388185,54.5,0.0,0.5820696202531647,0.10858438818565397,0.058162447257384,0.2511835443037972,1.0,0.6578600144939527,1.0,0.40748589520215134
141,Ripoff,2.289567510548524,0.5440337552742616,68.5,0.0,0.4633164556962023,0.08071729957805915,0.11067088607594935,0.3452953586497892,0.9373534336554918,0.44265856132586806,1.0,0.27416947716453927
142,Average Copier,2.2756223628691985,0.6286392405063291,65.0,0.4932489451476793,0.5328396624472573,0.0957995780590717,0.07636708860759493,0.2949936708860758,0.8621270910819405,0.43748577236194514,0.6532460905173855,0.3224591915158512
143,Sneaky Tit For Tat,2.2731012658227856,0.7527932489451477,49.0,1.0,0.549054852320675,0.20373839662447266,0.09543248945147684,0.15177426160337545,0.886026147405687,0.574521501722248,0.7163659570561329,0.6715747298365952
144,Second by Colbert,2.2631645569620256,0.7951729957805908,64.0,1.0,0.6092341772151899,0.18593881856540076,0.05743881856540093,0.14738818565400835,0.9686471840622518,0.5590983292567044,0.7892701007792613,0.5855350512956258
145,First by Downing,2.222700421940928,0.29332489451476795,119.0,0.0,0.2562194092827005,0.0371054852320675,0.1857573839662449,0.5209177215189871,0.9550341072033857,0.5959247559683692,0.25336838242531606,0.29679507827073637
146,DoubleResurrection,2.185632911392404,0.4976708860759494,104.0,1.0,0.30175527426160337,0.195915611814346,0.19410337552742624,0.3082257383966245,0.8466010863002326,0,1.0,0.17328953572152944
147,Willing,2.1849156118143465,0.9610210970464135,18.0,0.489873417721519,0.7071244725738394,0.25389662447257405,0.002371308016877634,0.03660759493670886,1.0,1.0,1.0,0
148,Adaptive,2.1692299578059067,0.5160569620253165,114.0,1.0,0.3431244725738395,0.17293248945147685,0.16506118143459905,0.3188818565400846,0.9218108277744209,0.9413482571582936,0.1315389704701152,0.20819729840579684
149,Suspicious Tit For Tat,2.1500738396624466,0.5165358649789029,110.0,0.0,0.4073101265822785,0.10922573839662458,0.1115189873417722,0.3719451476793248,1.0,0,1.0,0
150,Prober,2.1411497890295363,0.36890084388185657,87.0,0.0,0.3017869198312235,0.06711392405063298,0.15300632911392406,0.47809282700421957,0.8295530240580954,0.4410767296984968,0.7019167780850013,0.25738903432346943
151,Detective,2.1395042194092833,0.41780168776371307,66.5,1.0,0.35015611814346004,0.06764556962025325,0.12738818565400833,0.4548101265822784,0.764199141948695,0.4091452553098122,0.7372029692501951,0.23814865685444306
152,Remorseful Prober: 0.1,2.126497890295359,0.44218776371308016,144.5,1.0,0.32779324894514755,0.11439451476793239,0.14704852320675116,0.4107637130801689,0.8982815399702972,0,0.8989107522495111,0.2740538378629608
153,Hesitant QLearner,2.124451476793249,0.8487426160337552,64.5,0.9514767932489452,0.6101054852320672,0.23863713080168789,0.035356540084388204,0.1159008438818566,0.948752676433524,0.9289881738633855,0.9543980439643547,0.6006663641840095
154,Arrogant QLearner,2.1243881856540083,0.8496202531645569,61.5,0.9493670886075949,0.6108797468354432,0.23874050632911376,0.03515400843881855,0.11522573839662452,0.9507056837757326,0.923170824803346,0.9535079213462079,0.6027590801686097
155,Risky QLearner,2.123881856540084,0.8488607594936709,64.5,0.9531645569620253,0.6115822784810125,0.23727848101265833,0.03474050632911391,0.11639873417721522,0.9493399127173228,0.924730687000691,0.9503457790526123,0.5977736856590242
156,Cautious QLearner,2.1205063291139234,0.8501603375527426,63.5,0.9434599156118143,0.6114704641350212,0.2386898734177214,0.035118143459915596,0.11472151898734184,0.9507160181864588,0.926496707885323,0.9499753585252074,0.6057181196537843
157,"First by Feld: 1.0, 0.5, 200",2.1147784810126584,0.3504957805907173,178.5,1.0,0.2839177215189873,0.06657805907173003,0.15360337552742614,0.4959008438818565,0.8786571303160263,0,0.7984385137316965,0
158,Random Tit for Tat: 0.5,2.1144620253164557,0.5116033755274262,89.5,1.0,0.3134472573839665,0.19815611814345982,0.17178691983122377,0.31660970464134996,0.7421137237491813,0.2221785229956129,0.846929883146779,0.29874055044137654
159,Worse and Worse 2,2.1127742616033753,0.31078691983122364,120.0,1.0,0.17436497890295366,0.13642194092827004,0.22504430379746848,0.4641687763713078,0.7029018544799611,0.28676113968084593,0.35213798448012185,0.19271700624115248
160,ZD-Mem2,2.1114978902953587,0.4792405063291139,121.5,1.0,0.3600569620253165,0.11918354430379739,0.12775527426160344,0.39300421940928265,0.8766429989999295,0.16383869472686252,0.7911568662863373,0.12098084460934841
161,Prober 3,2.108006329113924,0.24438396624472575,141.5,0.0,0.17375738396624488,0.07062658227848112,0.20648945147679326,0.5491265822784808,0.9443916348581843,0,0.6254552315501981,0.18844325800503806
162,Prober 4,2.097921940928271,0.2148607594936709,127.0,1.0,0.1747447257383967,0.04011603375527424,0.19561814345991543,0.5895210970464135,0.5511564054219728,0.31416465078307176,0.444235298531263,0.15361897466601301
163,Hard Go By Majority,2.0852637130801677,0.4773670886075949,110.5,0.0,0.3838839662447256,0.0934831223628693,0.10197679324894508,0.42065611814345993,1.0,0.7448430925861506,0.7791600427422503,0
164,EasyGo,2.0818037974683565,0.9271793248945148,41.0,0.0,0.579282700421941,0.34789662447257375,0.068107594936709,0.004713080168776366,1.0,1.0,0,1.0
165,First by Tullock,2.0812130801687765,0.4272236286919831,158.0,1.0,0.35611392405063297,0.07110970464135023,0.10889451476793242,0.46388185654008435,0.8284871123144221,0.5779190280386866,0.5949126364917071,0.18588165085533365
166,ALLCorALLD,2.0799367088607594,0.5890295358649789,88.5,0.5890295358649789,0.45654430379746824,0.13248523206751062,0.0725970464135022,0.3383734177215189,1.0,1.0,0,0
167,Opposite Grudger,2.0788185654008444,0.9282405063291139,39.5,0.0,0.6611877637130803,0.26705274261603373,0.0046729957805907085,0.06708649789029537,1.0,1.0,1.0,0
168,Hard Go By Majority: 5,2.0775210970464117,0.48381223628691983,111.0,0.0,0.3948248945147677,0.08898734177215196,0.09431645569620259,0.4218713080168778,1.0,0.6255813887027836,0.7819070607144376,0
169,Worse and Worse,2.06918776371308,0.9000021097046413,73.5,0.9978902953586498,0.5778924050632913,0.3221097046413501,0.059843881856540035,0.040154008438818535,0.9137584465438611,0.8939474834872662,0.8783419482211423,0.8614831192405912
170,Knowledgeable Worse and Worse,2.0633544303797473,0.4976181434599156,98.0,0.9949367088607595,0.2687573839662446,0.22886075949367093,0.18772573839662451,0.31465611814346,0.7433266869648207,0.5757679428820197,0.48043060929263603,0.3023191842896791
171,Stochastic Cooperator,2.0487236286919828,0.5484810126582278,95.0,1.0,0.3554261603375528,0.19305485232067507,0.1321476793248945,0.31937130801687763,0.9332498133153962,0.2296903345368328,0.26856597758553613,0.42238388837091634
172,Pun1,2.0319831223628695,0.7567510548523206,56.5,0.0,0.4871054852320675,0.26964556962025316,0.08140717299578065,0.1618417721518987,1.0,0.3059620643424211,1.0,1.0
173,Calculator,2.0291561181434603,0.2985928270042194,152.5,1.0,0.23298734177215194,0.06560548523206748,0.15480590717299572,0.5466012658227849,0.9310000564445865,0,0.6358617231139787,0
174,Fortress3,2.0277426160337564,0.3261835443037975,100.0,0.0,0.13192405063291138,0.19425949367088616,0.23947257383966258,0.4343438818565398,1.0,0,0,0.46452073736564425
175,Naive Prober: 0.1,2.027120253164557,0.39459493670886076,177.0,1.0,0.3179535864978902,0.07664135021097057,0.1162215189873418,0.48918354430379746,0.8954639613766292,0,0.9047081358243111,0
176,First by Joss: 0.9,2.0225738396624475,0.39057805907172993,179.5,1.0,0.3155274261603376,0.07505063291139241,0.11531645569620264,0.49410548523206743,0.894138486554469,0,0.8964220188786979,0
177,Meta Hunter Aggressive: 7 players,2.01207805907173,0.18112447257383965,119.0,1.0,0.09194092827004205,0.08918354430379744,0.2297299578059072,0.5891455696202532,0.7417431607955279,0.7369841716512973,0.1485912568358827,0.07566629924054276
178,Fortress4,2.0043881856540087,0.22570675105485233,105.5,0.0,0.07621097046413502,0.14949578059071716,0.25178270042194084,0.522510548523207,1.0,0,0,0.3022343204282217
179,Hard Go By Majority: 40,2.0039767932489436,0.434626582278481,129.5,0.0,0.3771919831223626,0.057434599156118135,0.07787974683544317,0.4874936708860761,1.0,0.7443933513638398,0.7343004109447999,0
180,Hard Go By Majority: 20,1.9968987341772144,0.42036286919831223,135.5,0.0,0.370664556962025,0.04969831223628694,0.0759789029535867,0.5036582278481014,1.0,0.7258452901463793,0.7206718050335077,0
181,Hard Go By Majority: 10,1.9816350210970457,0.40225105485232066,141.0,0.0,0.3583860759493669,0.0438649789029536,0.07709704641350225,0.5206518987341772,1.0,0.6897153661885951,0.6844971184089295,0
182,Winner21,1.976223628691982,0.3257510548523207,191.5,0.0,0.2938291139240508,0.03192194092826999,0.1053143459915613,0.5689345991561179,1.0,0,0.5491222635572234,0.23037751686003544
183,Meta Mixer: 215 players,1.971645569620253,0.4184789029535865,109.0,0.8227848101265823,0.2351898734177216,0.18328902953586504,0.17160548523206748,0.40991561181434594,0.638936341618379,0.29858965331630927,0.5893737346818257,0.28380460885992703
184,SolutionB5,1.9603902953586496,0.3677405063291139,168.5,0.0,0.3107215189873419,0.05701898734177216,0.09929957805907182,0.5329599156118142,1.0,0,0.7852835089285066,0
185,Stochastic WSLS: 0.05,1.9569303797468351,0.5503544303797469,81.0,1.0,0.27398312236286926,0.2763713080168777,0.1701898734177215,0.2794556962025315,0.9476865834661362,0.05093987552300902,0.05422424440650261,0.949729754314367
186,Cycler CCCDCD,1.9520253164556978,0.67,74.5,1.0,0.303776371308017,0.3662236286919833,0.17764556962025302,0.15235443037974675,0.519392653640683,0.5409217226591301,1.0,1.0
187,Meta Winner Long Memory: 136 players,1.9518881856540087,0.04599367088607595,151.0,1.0,0.024649789029535848,0.02134388185654006,0.231571729957806,0.7224345991561182,0.5814045484808302,0.35917960981938885,0.17247725889368623,0.04564933045624255
188,TF2,1.9505379746835443,0.1824113924050633,188.0,1.0,0.15226371308016892,0.030147679324894455,0.16871097046413505,0.6488776371308015,0.48898634522784223,0,0.5633206001612755,0.07596545276629965
189,Cooperator Hunter,1.9460970464135037,0.9585822784810126,41.5,1.0,0.5838417721518989,0.3747405063291137,0.03810337552742614,0.0033143459915611815,0.9536349579530576,1.0,0,1.0
190,Meta Winner: 215 players,1.9460443037974682,0.04488818565400844,159.5,1.0,0.025833333333333333,0.0190548523206751,0.2284767932489455,0.726635021097046,0.5917317627881116,0.5856976821353166,0.15663348011360045,0.03420852103774035
191,Meta Winner Deterministic: 148 players,1.9385232067510554,0.03894936708860759,175.0,1.0,0.0236898734177215,0.015259493670886064,0.22665189873417746,0.7343987341772149,0.5919245429379386,0.7506886738747607,0.2097348342200563,0.03786723818211958
192,Cycler CCCCCD,1.9358966244725737,0.835,66.5,1.0,0.4550696202531645,0.37993037974683563,0.1008122362869196,0.06418776371308016,0.7898745618996569,0.8635734414812934,1.0,1.0
193,Meta Winner Stochastic: 67 players,1.9338396624472574,0.03755274261603375,150.0,1.0,0.0165675105485232,0.02098523206751056,0.2299704641350213,0.732476793248945,0.4313025695523404,0.17099978482587017,0.09295889443935995,0.03306427329135108
194,Cycler CCCD,1.9312341772151904,0.75,78.5,1.0,0.36912025316455677,0.3808797468354431,0.14304430379746844,0.1069556962025316,0.6324799574652952,0.7577920155497023,1.0,1.0
195,SolutionB1,1.9303059071729964,0.9229071729957806,42.0,0.0,0.6078776371308016,0.31502953586497906,0.006767932489451465,0.07032489451476799,1.0,1.0,0.44553169998216446,0.9093752346251359
196,"ZD-SET-2: 0.25, 0.0, 2",1.9295991561181434,0.40552320675105485,103.0,1.0,0.21878481012658227,0.18673839662447259,0.16963080168776376,0.4248459915611814,0.7444991764773422,0.253467023263154,0.5008183707025576,0.2512468073865981
197,Meta Winner Ensemble: 215 players,1.9272890295358653,0.02511392405063291,167.5,0.9358649789029536,0.012130801687763702,0.01298312236286918,0.22934810126582272,0.7455379746835444,0.38979038111066316,0.19384523290598665,0.10401258545769618,0.03572194344749465
198,Meta Winner Finite Memory: 79 players,1.9252004219409282,0.02960759493670886,173.0,1.0,0.017772151898734188,0.011835443037974666,0.2253544303797469,0.7450379746835442,0.5818549993928348,0.6883228567805358,0.04768949411947788,0.020523710962298387
199,Meta Winner Memory One: 36 players,1.9163185654008439,0.016831223628691983,194.5,1.0,0.011525316455696185,0.00530590717299577,0.2249261603375527,0.7582426160337553,0.5205045030541134,0.39042592103388046,0.060706337293221335,0.017696169269129272
200,SelfSteem,1.908934599156118,0.4627278481012658,81.0,0.4966244725738397,0.24308227848101255,0.21964556962025308,0.1599978902953587,0.37727426160337574,0.7078347247580267,0.38654003684321714,0.5977583530005773,0.2778873067636597
201,Cycler CCD,1.8903375527426167,0.67,62.5,1.0,0.285552742616034,0.38444725738396623,0.17569409282700404,0.1543059071729958,0.41853462142301256,0.628125729638824,1.0,1.0
202,CollectiveStrategy,1.8842827004219387,0.013953586497890295,220.0,1.0,0.012835443037974605,0.0011181434599156115,0.21395991561181432,0.7720864978902955,0.5359934183463596,0,0,0.2233954174555049
203,Alternator,1.8795147679324882,0.5,86.5,1.0,0.14806329113924052,0.3519367088607595,0.23344514767932506,0.266554852320675,0,0,1.0,1.0
204,"ZD-Extort-2 v2: 0.125, 0.5, 1",1.8729852320675107,0.24878059071729958,196.5,1.0,0.19996835443037986,0.04881223628691984,0.1300907172995781,0.6211286919831223,0.8685968983566327,0.4247377407366634,0.3745148816746993,0
205,ThueMorseInverse,1.870126582278481,0.5,87.0,1.0,0.16687974683544302,0.33312025316455696,0.21697468354430385,0.28302531645569606,0.28840289649911377,0.3884748929319261,0.5811796115556801,0.7515228168226369
206,Better and Better,1.8678270042194085,0.10083333333333333,118.5,0.0016877637130801688,0.025478902953586503,0.07535443037974696,0.22296624472573837,0.6762004219409282,0.15703253273037382,0.12761328873812672,0.09611578098613113,0.09691212196014175
207,AntiCycler,1.864778481012657,0.9,62.0,1.0,0.5063143459915612,0.3936856540084389,0.060987341772151926,0.03901265822784805,0.8268862127520576,0.8745572389918587,0.8822633484453808,0.9888525248979705
208,$\pi$,1.8595464135021096,0.8166666666666667,73.5,1.0,0.3276814345991564,0.4889852320675105,0.1722341772151898,0.011099156118143412,0.5945845250807379,1.0,0.8895985653759366,1.0
209,"ZD-Extort-2: 0.1111111111111111, 0.5",1.859145569620253,0.2493987341772152,196.0,1.0,0.20063291139240508,0.04876582278481016,0.1281729957805908,0.622428270042194,0.8876605655019567,0.4909557442444156,0.3267978763628485,0
210,Predator,1.8582805907172997,0.08245569620253164,181.0,1.0,0.06632067510548544,0.016135021097046363,0.18717088607594928,0.7303734177215189,0.648300915510013,0,0.23162913870023297,0.036915405717504124
211,TF1,1.8529324894514767,0.09107594936708861,186.5,1.0,0.06480590717299584,0.026270042194092767,0.18719409282700442,0.721729957805907,0.4287786077735101,0.6244458560322745,0.3790467672812785,0.07611848613153234
212,Aggravater,1.85272151898734,0.08024894514767933,222.0,0.0,0.07934177215189864,0.0009071729957805904,0.1730696202531645,0.7466814345991563,1.0,0,0.13253885431867615,0
213,Meta Minority: 215 players,1.8515189873417726,0.6573164556962026,75.0,0.0,0.17860337552742625,0.47871308016877634,0.2434915611814345,0.09919198312236292,0.4514341429061109,1.0,0.01154507909518639,0.9995958888944635
214,Tricky Cooperator,1.8499894514767927,0.8377447257383966,77.5,1.0,0.3851223628691984,0.45262236286919816,0.13270886075949373,0.029546413502109695,0.8782536274621857,1.0,0,1.0
215,Win-Shift Lose-Stay: D,1.8479430379746837,0.5292067510548524,94.0,0.0,0.1956286919831223,0.33357805907172994,0.1981793248945149,0.27261392405063295,0,1.0,1.0,0
216,Cycler DC,1.8470253164556958,0.5,71.5,0.0,0.13564978902953576,0.3643502109704642,0.23387130801687758,0.26612869198312233,0,0,1.0,1.0
217,UsuallyDefects,1.8386603375527426,0.06947468354430379,163.5,0.0,0.02327426160337552,0.04620042194092828,0.21067299578059087,0.7198523206751053,0,0,0,0.24277196224016365
218,"ZD-Extort3: 0.11538461538461539, 0.3333333333333333, 1",1.8373523206751061,0.18738818565400844,204.0,1.0,0.14692194092827005,0.040466244725738384,0.14656329113924052,0.6660485232067511,0.8432085780651373,0.49668508481371076,0.25827506988222626,0
219,"ZD-Mischief: 0.1, 0.0, 1",1.8373312236286914,0.09258227848101266,209.5,1.0,0.07135021097046412,0.021232067510548527,0.1789831223628692,0.7284345991561182,0.7851701119143757,0.618942626367253,0.10996907607031046,0
220,ThueMorse,1.836740506329114,0.5,72.5,0.0,0.1618122362869198,0.33818776371308007,0.2120675105485232,0.2879324894514768,0.31821281336034074,0.39197157433274915,0.6538405565824117,0.7424578692902302
221,$e$,1.83418776371308,0.7990295358649789,80.0,1.0,0.30727637130801705,0.491753164556962,0.17807805907172977,0.022892405063291106,0.5767967612802346,1.0,0.7584414715828537,1.0
222,"ZD-Extortion: 0.2, 0.1, 1",1.8293565400843885,0.11125738396624472,212.0,1.0,0.08288607594936717,0.028371308016877615,0.17318143459915622,0.7155611814345991,0.6278257649153242,0.2110662594792022,0.28288027133664106,0
223,Desperate,1.8278691983122368,0.3694409282700422,89.5,0.49957805907173,0.05011603375527425,0.319324894514768,0.2617004219409282,0.36885864978902955,0,0,0,1.0
224,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",1.826772151898734,0.1523860759493671,205.5,1.0,0.11136708860759484,0.041018987341772145,0.16088607594936713,0.6867278481012659,0.640832891891506,0,0.4629654805603069,0
225,Cycler DDC,1.8259704641350203,0.33,107.0,0.0,0.07617510548523207,0.2538248945147674,0.231396624472574,0.43860337552742645,0,0,0.4221814034264934,0.6132870162617405
226,Random: 0.5,1.8229430379746834,0.5011054852320675,75.5,0.5033755274261603,0.19055485232067526,0.31055063291139245,0.18909493670886068,0.3097995780590716,0.5008802354651899,0.5009668232217529,0.5009701209435934,0.5021419694273577
227,First by Anonymous,1.8186181434599153,0.5000105485232067,77.0,0.4890295358649789,0.18972573839662438,0.3102848101265824,0.18897679324894512,0.3110126582278481,0.5005907863907905,0.4985399256783232,0.4963453663528016,0.502872391092286
228,Bully,1.8057067510548523,0.6102278481012658,82.0,0.0,0.12862658227848095,0.48160126582278484,0.25799578059071715,0.13177637130801692,0,1.0,0,1.0
229,"Bush Mosteller: 0.5, 0.5, 3.0, 0.5",1.803481012658228,0.2938860759493671,109.0,0.49493670886075947,0.1269324894514769,0.16695358649789035,0.1801054852320674,0.5260084388185653,0.5470318599714259,0.27757455951049376,0.2981255509826367,0.25855692645229145
230,"Gradual Killer: (D, D, D, D, D, C, C)",1.8013396624472573,0.5816708860759494,81.5,0.0,0.40354641350210946,0.17812447257383987,0.04270464135021094,0.3756244725738398,1.0,0.7993907089759714,0.1544921112811305,0.15263219728608526
231,Handshake,1.7904008438818555,0.06849367088607596,210.0,1.0,0.03921729957805907,0.029276371308016847,0.1834599156118145,0.7480464135021095,0.9210645253235863,0.9924408606269276,0,0.46055425638022557
232,Tricky Defector,1.7888396624472571,0.42397257383966247,102.0,0.0,0.059582278481012614,0.3643902953586497,0.2587953586497892,0.31723206751054855,0,1.0,0,0.2986797420859989
233,Negation,1.7771940928270045,0.617542194092827,77.5,0.5139240506329114,0.13209282700421937,0.4854493670886076,0.24971940928270048,0.1327383966244726,0,1.0,0,1.0
234,$\phi$,1.7746308016877643,0.7204810126582278,68.0,1.0,0.22031645569620265,0.5001645569620252,0.20748101265822771,0.07203797468354434,0.45368780565381495,1.0,0.32146246467529416,1.0
235,Defector,1.7683966244725728,0.0,221.0,0.0,0.0,0.0,0.19296624472573842,0.8070337552742616,0,0,0,0
236,Hopeless,1.766518987341772,0.7571518987341772,72.0,0.49957805907173,0.241402953586498,0.515748945147679,0.1994008438818567,0.04344725738396626,0,1.0,1.0,1.0
237,Anti Tit For Tat,1.7519198312236282,0.6241371308016878,74.5,1.0,0.1338396624472575,0.4902974683544303,0.24380168776371317,0.13206118143459916,0,1.0,0,1.0
