Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
70,First by Grofman,2.251814345991561,0.4995801687763713,114.5,0.49451476793248944,0.24971308016877625,0.24986708860759488,0.2505949367088609,0.24982489451476791,0.4992798804032538,0.49792553011801477,0.5014335291414582,0.4997573048526614
71,$\phi$,2.2517932489451473,0.500548523206751,114.0,0.5037974683544304,0.2505569620253163,0.24999156118143467,0.2501518987341773,0.24929957805907169,0.500377149582837,0.5012262592790618,0.5002518556864171,0.5004961981496016
72,Nice Meta Winner: 215 players,2.2517932489451473,0.499084388185654,115.5,0.5021097046413502,0.25001687763713093,0.2490675105485231,0.25019831223628686,0.2507172995780591,0.5000840114491195,0.49616807270492924,0.49916426151720333,0.5008109830919947
73,Bully,2.251761603375527,0.500831223628692,111.0,0.4957805907172996,0.25124050632911404,0.2495907172995779,0.2496434599156119,0.24952531645569617,0.5003346852225609,0.5005614637391531,0.5007717126236252,0.5018016975772047
74,NMWE Finite Memory: 79 players,2.2516666666666665,0.5005675105485232,110.0,0.48185654008438816,0.2506540084388188,0.24991350210970462,0.2496097046413501,0.24982278481012649,0.4989740790460242,0.49965900956945103,0.5017917048829108,0.5022329322185781
75,Meta Winner Stochastic: 67 players,2.25165611814346,0.4996940928270042,113.5,0.4940928270042194,0.24983966244725733,0.24985443037974697,0.25004852320675114,0.25025738396624453,0.4985166283405925,0.49980116805609626,0.5009595673578005,0.4997536057704868
76,Second by White,2.2516244725738397,0.4995126582278481,114.5,0.5012658227848101,0.2493101265822786,0.2502025316455697,0.2504008438818565,0.25008649789029525,0.49946857166320807,0.4991827993996801,0.5002447480121901,0.49913295468900337
77,"ZD-Extort-2: 0.1111111111111111, 0.5",2.251603375527426,0.4997299578059072,116.0,0.48270042194092827,0.25005274261603383,0.2496772151898734,0.24975738396624467,0.25051265822784813,0.49808847260085704,0.49904053880132704,0.5013352637697472,0.500680641351609
78,"ZD-SET-2: 0.25, 0.0, 2",2.2515506329113926,0.49978902953586496,117.0,0.5151898734177215,0.25024683544303805,0.24954219409282694,0.2496919831223629,0.25051898734177214,0.49996862222351,0.49890888368453645,0.4986506002150773,0.5014059147738195
79,"ZD-Mischief: 0.1, 0.0, 1",2.2515084388185658,0.5002278481012659,114.0,0.49831223628691984,0.25023417721519,0.24999367088607582,0.25012658227848095,0.24964556962025328,0.4981317428789561,0.5018528871914207,0.5010065370340759,0.4997722693606183
80,Evolved FSM 16 Noise 05,2.2514873417721515,0.49916244725738396,116.5,0.5042194092827004,0.2495358649789029,0.249626582278481,0.2507362869198313,0.2501012658227848,0.49796030057537144,0.5015953254439243,0.49906085982755094,0.49790723801089065
81,Meta Hunter: 6 players,2.2514767932489446,0.49986497890295356,113.0,0.49451476793248944,0.2501286919831224,0.24973628691983116,0.25022784810126586,0.24990717299578058,0.49891183827886804,0.5009573563631593,0.5005334935114588,0.49935910636000275
82,AON2,2.251466244725738,0.4999261603375527,112.0,0.50084388185654,0.250360759493671,0.24956540084388182,0.25006962025316454,0.25000421940928264,0.4998287053511863,0.49945086217837664,0.4997758996308433,0.50049458185301
83,Second by Eatherley,2.251466244725738,0.49866455696202533,117.5,0.5080168776371308,0.24931434599156105,0.24935021097046417,0.25048523206751055,0.25085021097046417,0.4998633657601964,0.4991665583070152,0.4970688372549803,0.49844076592171155
84,"BackStabber: (D, D)",2.2514451476793265,0.5009936708860759,112.0,0.5088607594936709,0.25061181434599156,0.2503818565400844,0.2499493670886076,0.24905696202531638,0.49823050192723145,0.4989714122673779,0.5023072639489902,0.5043423817119643
85,Contrite Tit For Tat,2.2514345991561178,0.5000105485232067,117.5,0.4957805907172996,0.2502552742616034,0.24975527426160332,0.2500000000000001,0.24998945147679322,0.4994486586586033,0.49809752788648937,0.5009176013744358,0.5018134959875157
86,Random Hunter,2.2513818565400845,0.5011308016877637,115.5,0.4873417721518987,0.25117721518987346,0.24995358649789026,0.2494683544303798,0.24940084388185657,0.5011135492158387,0.4988518697584109,0.5051981126991006,0.499733268649821
87,ThueMorse,2.2513291139240503,0.5005548523206751,112.0,0.50084388185654,0.2504535864978904,0.2501012658227848,0.24986497890295356,0.24958016877637118,0.5000085823310825,0.501053691214267,0.5018877800934614,0.4990761373497632
88,Second by Tideman and Chieruzzi,2.251265822784811,0.5011940928270042,110.0,0.5185654008438818,0.2500780590717301,0.2511160337552742,0.2496983122362869,0.2491075949367089,0.5013061460325294,0.5017343270621035,0.4993060409662614,0.5019714003759707
89,Cooperator,2.2512236286919833,0.5003354430379747,117.5,0.5,0.25024472573839657,0.25009071729957794,0.2503122362869199,0.24935232067510546,0.5003968675166368,0.4997324206116169,0.4989236199775567,0.5024133071452578
